Date,Open,High,Low,Close Price,Adj Close,Volume
2006-09-25,97.980003,99.900002,97.720001,99.019997,78.907097,2441740
2006-09-26,99.690002,101.089996,98.419998,100.82,80.341499,3936040
2006-09-27,101.199997,102.279999,100.620003,101.43,80.827583,3753785
2006-09-28,101.800003,106.599998,100.5,105.410004,83.999176,10870310
2006-09-29,105.199997,105.989998,103.849998,105.260002,83.879646,4088565
2006-10-03,105.800003,106,104.199997,105.129997,83.776054,2360195
2006-10-04,105,105.400002,103.269997,104.410004,83.202286,2705620
2006-10-05,104.68,108.779999,104.68,107.690002,85.816055,6718075
2006-10-06,108,108.150002,106.470001,107.110001,85.353859,2173725
2006-10-09,104,107.199997,104,106.389999,84.780106,1886105
2006-10-10,107.139999,107.199997,105.029999,105.470001,84.046974,1690005
2006-10-11,106.800003,106.800003,103.43,104.290001,83.106667,2862495
2006-10-12,104.739998,105.980003,103.040001,105.629997,84.174484,2996495
2006-10-13,108.459999,108.980003,105,105.269997,83.887611,2007440
2006-10-16,90,106.400002,90,105.089996,83.744164,2609015
2006-10-17,105.739998,106.339996,104.239998,104.93,83.616661,2553060
2006-10-18,105.779999,105.980003,104.199997,104.629997,83.377586,1883515
2006-10-19,100.010002,105.199997,100.010002,103.959999,82.843697,1062945
2006-10-20,105,105,102.309998,102.900002,81.999001,2786545
2006-10-23,103,104,99.099998,100.010002,79.696014,2964770
2006-10-26,100,102.199997,99.099998,101.029999,80.508835,5860260
2006-10-27,101.790001,105.400002,101.040001,104.779999,83.497131,4514005
2006-10-30,104.800003,107.18,103.18,103.800003,82.716187,5528620
2006-10-31,104.779999,105.940002,103,103.82,82.732132,6362670
2006-11-01,104.580002,105.300003,103.419998,104.059998,82.923386,2407795
2006-11-02,104.599998,105.559998,103.849998,104.779999,83.497131,2491325
2006-11-03,104.68,104.760002,103.400002,103.940002,82.827751,1992790
2006-11-06,104.019997,104.93,102.400002,103.169998,82.214149,2749550
2006-11-07,103.18,103.699997,102,102.610001,81.767899,2665565
2006-11-08,102.800003,102.940002,100.199997,101.970001,81.257896,2922905
2006-11-09,102.25,104,101.870003,103.269997,82.293839,2540820
2006-11-10,103.599998,104.540001,102.459999,103.379997,82.381493,4316975
2006-11-13,103.199997,104.199997,102.599998,103.919998,82.811813,2635395
2006-11-14,104.199997,105.199997,102.5,103.32,82.333694,2767765
2006-11-15,103.800003,110.699997,103.400002,109.330002,87.12294,9897810
2006-11-16,109.330002,113.160004,109.25,110.849998,88.33419,12406685
2006-11-17,109.959999,110.980003,104.629997,106.82,85.122765,6977580
2006-11-20,106.830002,108.75,104.080002,107.669998,85.800125,3330865
2006-11-21,108.400002,109.400002,107,107.870003,85.959496,2498880
2006-11-22,108,109.529999,108,108.459999,86.429657,3190415
2006-11-23,109.080002,109.080002,106.599998,108.220001,86.238396,2133350
2006-11-24,108,110.650002,107.300003,109.360001,87.146851,3531700
2006-11-27,109.599998,110.199997,108.43,109.419998,87.194656,2162480
2006-11-28,108.599998,108.800003,105.099998,107.260002,85.473396,2523020
2006-11-29,107,109.779999,107,109.160004,86.987473,2871780
2006-11-30,109.779999,110.25,108.419998,109,86.859962,3349200
2006-12-01,109.400002,111.800003,108.019997,111.050003,88.493568,3302925
2006-12-04,111.220001,116.379997,111.059998,115.339996,91.912186,4886720
2006-12-05,115.800003,116.440002,112.599998,113.919998,90.780617,3270365
2006-12-06,114.400002,115.699997,109.830002,110.830002,88.318268,2793425
2006-12-07,111.599998,111.980003,109.440002,111.160004,88.58123,2498435
2006-12-08,111,113.25,109.510002,110.889999,88.366081,2701105
2006-12-11,111.199997,111.199997,94.400002,101.529999,80.90728,5402965
2006-12-12,101.989998,101.989998,93.199997,97.290001,77.528496,6504310
2006-12-13,97.400002,100.879997,95,99.650002,79.409142,3834665
2006-12-14,101.800003,103.800003,99,100.220001,79.863365,3906580
2006-12-15,101,103,100.860001,101.559998,80.931175,2820805
2006-12-18,103.400002,104,99.050003,102.129997,81.385391,3393435
2006-12-19,102,102.300003,98.010002,99.480003,79.273666,1857350
2006-12-20,100.800003,101.900002,97.660004,99.739998,79.48085,3696690
2006-12-21,99.800003,101,97.599998,98.330002,78.357254,1852930
2006-12-22,98.599998,99.580002,97.800003,99.309998,79.138199,1595560
2006-12-26,103,103,99,101.529999,80.90728,1287465
2006-12-27,101.599998,104.800003,101.599998,103.150002,82.198219,2120175
2006-12-28,103.739998,104,101.010002,102.779999,81.903374,2900125
2006-12-29,103.18,104.160004,101,101.400002,80.803696,1222290
2007-01-02,102.400002,102.559998,100.699997,102.32,81.536804,907420
2007-01-03,101.660004,104.199997,101.660004,103.120003,82.174316,1602795
2007-01-04,103.959999,104.690002,101.599998,102.169998,81.417274,2054140
2007-01-05,101.980003,102.959999,100.849998,102.309998,81.528831,1224370
2007-01-08,102.309998,102.879997,100.419998,102.160004,81.409309,2439165
2007-01-09,102,102.779999,98.669998,99.230003,79.07444,3240810
2007-01-10,102,102,96.809998,97.650002,77.815384,2784385
2007-01-11,97,99.199997,96,97.139999,77.408966,4135215
2007-01-12,98.970001,103.790001,98.400002,103.199997,82.23806,3807215
2007-01-15,105,106.599998,102.900002,103.849998,82.756027,1685980
2007-01-16,104.139999,105.18,102.870003,103.449997,82.437279,2559445
2007-01-17,104.080002,106.099998,103.370003,105.019997,83.688385,2273795
2007-01-18,107,108.959999,104.400002,105.080002,83.736206,2904015
2007-01-19,105.400002,105.739998,103.209999,103.709999,82.64447,1193675
2007-01-22,103.599998,106,103.099998,105.599998,84.150566,2493060
2007-01-23,105.410004,105.919998,100.599998,103.220001,82.253998,3355020
2007-01-24,102.599998,104.18,102.050003,102.419998,81.616486,1425925
2007-01-25,103,103.720001,101.620003,102.610001,81.767899,2685900
2007-01-29,103.199997,103.970001,100.839996,101.029999,80.508835,1154440
2007-01-31,101.400002,104.199997,98.900002,101.43,80.827583,5348330
2007-02-01,99.32,106.580002,99.32,105.650002,84.190422,4102045
2007-02-02,106.419998,106.989998,103.010002,103.480003,82.461182,3482545
2007-02-05,104.400002,105.860001,103.019997,104.370003,83.170418,1384880
2007-02-06,105.199997,105.989998,103.620003,104.110001,82.963226,2020655
2007-02-07,104.110001,105.199997,103,103.68,82.620575,3197525
2007-02-08,103.580002,105.099998,102.400002,103.279999,82.301819,1712855
2007-02-09,103.5,104.379997,100.300003,101.089996,80.556641,2493575
2007-02-12,102,102,97,98.300003,78.333344,2262715
2007-02-13,96,101,96,96.839996,77.169899,2758895
2007-02-14,94.629997,95.739998,86.459999,92.309998,74.172768,4491465
2007-02-15,93.599998,94.800003,92,93.169998,74.863815,3256720
2007-02-19,94.199997,94.800003,93,93.480003,75.112907,2404675
2007-02-20,93.900002,94.400002,92.480003,93.529999,75.153069,1792670
2007-02-21,94.199997,94.199997,92.07,93.300003,74.968269,1379930
2007-02-22,92.400002,94,88.199997,89.379997,71.818459,5129710
2007-02-23,92.800003,92.800003,86.400002,86.949997,69.865921,2376115
2007-02-26,87.400002,92.190002,87.400002,91.489998,73.513893,1231160
2007-02-27,91.970001,93.400002,88.050003,89.800003,72.155945,2242860
2007-02-28,86.800003,88.400002,81,84.800003,68.138359,2457825
2007-03-01,85.599998,89.959999,83,88.650002,71.231895,2424980
2007-03-02,92,92,84.599998,85.449997,68.660645,2919180
2007-03-05,76.07,84,76.07,82.529999,66.314354,2651455
2007-03-06,84,86.800003,83,85.459999,68.668663,2089665
2007-03-07,86.800003,87.599998,83,85.209999,68.467789,3535090
2007-03-08,86,88.379997,83.400002,87.480003,70.291786,2266785
2007-03-09,87.400002,88.379997,85.029999,86.129997,69.207024,3346420
2007-03-12,86.800003,87.379997,84.470001,86.519997,69.520409,4493125
2007-03-13,86.800003,88.059998,85.419998,87.839996,70.581047,2397295
2007-03-14,84,86.440002,84,85.690002,68.853485,1683325
2007-03-15,86,87.540001,83.419998,84.32,67.752663,2706220
2007-03-16,84.800003,84.940002,82.5,83.620003,67.190216,2110730
2007-03-19,84.400002,85.940002,83.599998,84.889999,68.210678,1547220
2007-03-20,85.599998,87.769997,84.760002,87.190002,70.058769,2096680
2007-03-21,87.779999,91,86.029999,90.290001,72.549675,3123220
2007-03-22,91.599998,97.779999,91.599998,96.589996,77.611832,6553005
2007-03-23,92.800003,97.599998,92.800003,96.080002,77.202042,3731055
2007-03-26,96,98.989998,94,94.989998,76.32621,4708345
2007-03-28,95,95,92.019997,92.949997,74.687012,2707550
2007-03-29,90.43,96,89.620003,94.879997,76.237816,8833190
2007-03-30,95,96,93.699997,94.839996,76.205673,3290275
2007-04-02,90,90,84,85.339996,68.572243,5397240
2007-04-03,86.400002,86.599998,84,85.480003,68.684738,4022670
2007-04-04,85.199997,87.5,84.800003,84.970001,68.274948,2103640
2007-04-05,85.300003,88.900002,84.800003,88.050003,70.749794,3293375
2007-04-09,88,91.970001,88,91.379997,73.425507,2921475
2007-04-10,93.419998,93.419998,89.599998,90.209999,72.48539,1367335
2007-04-11,90.199997,91.779999,89,89.309998,71.762222,1202515
2007-04-12,88,88.790001,86.07,88.32,70.966736,1431370
2007-04-13,89.199997,92.779999,86.599998,91.379997,73.425507,3226315
2007-04-16,91.599998,94.779999,91.199997,93.709999,75.297714,1288010
2007-04-17,94.120003,96,92.349998,93.779999,75.353951,2671150
2007-04-18,94,97,94,95.139999,76.446739,2314655
2007-04-19,95,97.199997,92.400002,96.169998,77.274361,2814590
2007-04-20,96.800003,98.400002,94.260002,96.139999,77.250252,3749400
2007-04-23,96,97.800003,94.050003,94.739998,76.12532,1750740
2007-04-24,96.360001,104.199997,93,101.190002,81.308022,9554825
2007-04-25,101,102.800003,100.800003,101.639999,81.669609,3535375
2007-04-26,102,103.580002,101.610001,102.32,82.216003,8119955
2007-04-27,102,102.800003,99.419998,100.349998,80.63308,3216895
2007-04-30,98.400002,101.699997,93.330002,99.900002,80.271492,2698120
2007-05-03,95.25,104.099998,95.25,103.230003,82.947197,2407715
2007-05-04,103.860001,104.18,101.419998,101.889999,81.870483,2994670
2007-05-07,103.279999,103.279999,98.199997,98.75,79.347443,2547310
2007-05-08,100,101.589996,98.220001,99.629997,80.05452,2293870
2007-05-09,99,102.190002,98.5,101.870003,81.854424,2166575
2007-05-10,103,103.580002,100.82,101.360001,81.444618,1980135
2007-05-11,101.199997,103.169998,99.099998,102.379997,82.264206,1811485
2007-05-14,103.800003,107.779999,103.199997,107.160004,86.105026,4505890
2007-05-15,107.739998,110.190002,106.040001,109.370003,87.880798,4925935
2007-05-16,109,111.760002,107.220001,111.330002,89.455711,6036830
2007-05-17,111.610001,113.599998,104.400002,112.129997,90.098495,4395660
2007-05-18,110,113,108.5,110,88.387016,3185140
2007-05-21,110.629997,112.980003,110.629997,112.040001,90.026199,4249045
2007-05-22,112.599998,112.800003,110.300003,110.849998,89.070007,3475695
2007-05-23,111.400002,113.900002,104.199997,112.07,90.050308,12630750
2007-05-24,110.800003,111.900002,106.029999,107.190002,86.129128,7129495
2007-05-25,108,108,105.029999,106.730003,85.759521,2859470
2007-05-28,106.010002,108.800003,106.010002,107.519997,86.394279,3149240
2007-05-29,107.989998,108.580002,105.620003,106,85.172951,1845510
2007-05-30,106.400002,106.989998,103.599998,104.900002,84.289078,2159125
2007-05-31,106.400002,108.800003,104.860001,107.169998,86.113068,4526950
2007-06-01,106.199997,109.599998,106.199997,107.349998,86.25769,2589820
2007-06-04,108,109.599998,106,106.660004,85.70327,1598930
2007-06-05,106.599998,108.800003,105.599998,107.489998,86.370193,1992165
2007-06-06,106.099998,107.5,101.410004,101.959999,81.926743,4498405
2007-06-07,101.760002,102.389999,100.32,101.080002,82.186913,4103710
2007-06-08,101.599998,101.599998,98.400002,99.919998,81.243721,2833980
2007-06-11,101.589996,101.639999,99.410004,101.239998,82.317009,2842205
2007-06-12,101.980003,101.980003,98,98.68,80.235512,3065935
2007-06-13,99.019997,99.790001,97,97.349998,79.154091,2926905
2007-06-14,102,102,97.059998,97.849998,79.560638,2008060
2007-06-15,98.400002,99.559998,97.400002,98.349998,79.967171,2355045
2007-06-18,100,101,97.550003,97.830002,79.544388,1030810
2007-06-19,99.199997,101.199997,97.629997,100.93,82.064934,2645065
2007-06-20,103,103.519997,101.400002,102.849998,83.626083,4681260
2007-06-21,103.800003,106.400002,102.459999,105.519997,85.79702,3808140
2007-06-22,106.480003,106.480003,102.900002,103.459999,84.122063,2356180
2007-06-25,103,104.580002,101.339996,103.010002,83.756172,2229795
2007-06-26,104.379997,105.220001,102.239998,104.910004,85.301048,3064890
2007-06-27,105.080002,105.599998,104,105.220001,85.553108,3177700
2007-06-28,105.07,106.599998,102.050003,102.610001,83.430954,2980245
2007-06-29,103.989998,110.080002,101.400002,108.25,88.016762,5104655
2007-07-02,110,110.400002,105,105.660004,85.910858,3206705
2007-07-03,106.599998,109.339996,106.300003,108.589996,88.293198,4463450
2007-07-04,108.199997,109.739998,104.230003,106.889999,86.91095,2550950
2007-07-05,109.449997,109.449997,105,105.809998,86.032814,3228690
2007-07-06,104.25,107.160004,104.25,104.849998,85.252251,2141815
2007-07-09,106,109.169998,105,108.800003,88.463943,3062840
2007-07-10,109.400002,109.559998,107.199997,107.75,87.610199,1906510
2007-07-11,107.199997,107.959999,104.709999,105.959999,86.154785,1813370
2007-07-12,107,109.190002,106.800003,108.220001,87.992371,2820950
2007-07-13,108.410004,111.599998,108.410004,110.650002,89.968163,4854285
2007-07-16,111,115.779999,110.040001,114.510002,93.106689,5486195
2007-07-17,114.510002,118,114,114.739998,93.293694,7091710
2007-07-18,114.900002,115.279999,111.010002,112.330002,91.33416,3645075
2007-07-19,112.639999,116.779999,112.639999,116.080002,94.383232,3715100
2007-07-20,117.769997,118.800003,113.620003,114.5,93.098557,4664630
2007-07-23,114.599998,115.199997,112,113.260002,92.090332,1852060
2007-07-24,114,118.18,112.239998,112.900002,91.797615,3676280
2007-07-25,114,114.599998,109.300003,110.68,89.992561,3844490
2007-07-26,110.400002,110.669998,103.260002,104.949997,85.333572,7064185
2007-07-27,104.949997,104.949997,98.879997,99.910004,81.235596,11045320
2007-07-30,101.959999,103,99.080002,100.839996,81.991768,5197955
2007-07-31,101.980003,103.599998,97.279999,103.019997,83.764305,8545625
2007-08-01,102.400002,102.400002,97,97.379997,79.178497,3621545
2007-08-02,97.300003,100.800003,97.209999,98.970001,80.471298,2760510
2007-08-03,101.900002,101.900002,99.419998,99.760002,81.11364,1512405
2007-08-06,98,101.400002,96,100.690002,81.869804,3475970
2007-08-07,101,103,100.260002,100.769997,81.934853,2865400
2007-08-08,103,104.599998,102,104.239998,84.756271,3235015
2007-08-09,105.080002,106.360001,101.800003,102.449997,83.30085,2505320
2007-08-10,100.080002,100.199997,96.419998,99.459999,80.869705,3363970
2007-08-13,100,101.800003,99.620003,100.300003,81.552711,2272790
2007-08-14,101.400002,101.779999,100,100.879997,82.0243,2070225
2007-08-16,99.400002,99.400002,96,96.519997,78.479225,5821670
2007-08-17,96.199997,98,94.239998,96.230003,78.243439,4144445
2007-08-20,99.199997,99.879997,97.699997,98.089996,79.755783,1723215
2007-08-21,98.5,99.389999,95.230003,95.769997,77.869431,1211100
2007-08-22,96.980003,96.980003,89.410004,91.989998,74.795937,6738280
2007-08-23,93.010002,96,89.599998,90.059998,73.226685,5749755
2007-08-24,90.059998,92.400002,88.620003,90.099998,73.259209,8784215
2007-08-27,92,93,91.239998,92.650002,75.332588,3144380
2007-08-28,93.400002,94.480003,92,93.68,76.170059,2381715
2007-08-29,92,93.339996,90.940002,92.589996,75.283798,2101790
2007-08-30,94,94.989998,92.540001,93.68,76.170059,3815340
2007-08-31,93,97.379997,93,96.860001,78.755699,3179240
2007-09-03,98,98.599998,96.629997,98.089996,79.755783,2435235
2007-09-04,96.25,99,96.25,97.629997,79.38176,1214750
2007-09-05,98.199997,98.769997,97.019997,97.580002,79.341103,1535560
2007-09-06,96.199997,98.480003,94.440002,98.099998,79.763916,967640
2007-09-07,98.599998,99.660004,97.599998,97.989998,79.674477,1385380
2007-09-10,98,98.959999,96.800003,98.669998,80.227371,1090035
2007-09-11,99,100.610001,98,98.449997,80.048492,1981030
2007-09-12,99.699997,99.959999,97.040001,97.459999,79.243546,1327230
2007-09-13,98,99.580002,97.459999,99.18,80.642059,3050570
2007-09-14,98,100.879997,98,98.260002,79.894012,2496780
2007-09-17,98,98.5,97.059998,97.470001,79.251671,1073860
2007-09-18,97.470001,98.980003,96.300003,98.449997,80.048492,1721490
2007-09-19,100,103.889999,100,103.010002,83.756172,4456790
2007-09-20,103.599998,104.400002,101.629997,102.230003,83.121971,2548585
2007-09-21,101.279999,103.800003,101.279999,102.669998,83.479736,1890240
2007-09-24,107.519997,108.480003,103.879997,107.879997,87.715912,3523370
2007-09-25,108,108.480003,105.199997,105.720001,85.959648,1635305
2007-09-26,106,108,104.400002,107.169998,87.138618,4416455
2007-09-27,106,108.879997,105.040001,106.75,86.797127,3306275
2007-09-28,103.43,109.080002,103.43,108.510002,88.228165,2988750
2007-10-01,103.050003,110,103.050003,107.93,87.756569,1959755
2007-10-03,109.510002,109.510002,105.599998,107.279999,87.228058,1451035
2007-10-04,106.019997,107.5,104.800003,107.040001,87.032913,2368035
2007-10-05,107,108,103.800003,104.75,85.170944,2042740
2007-10-08,104.400002,107,100.120003,101.110001,82.211311,1421615
2007-10-09,100,103,99.019997,101.589996,82.601585,4915605
2007-10-10,102.059998,104.800003,100.5,101.489998,82.520287,5494425
2007-10-11,100,103,100,102.300003,83.178886,2066010
2007-10-12,102,104.779999,100.900002,102.290001,83.170753,3490715
2007-10-15,102,105.480003,102,105.18,85.520569,3692615
2007-10-16,105.139999,108.800003,104.629997,107.959999,87.780968,3273015
2007-10-17,106,106,98,103.449997,84.113937,3880125
2007-10-18,104,105.559998,96,97.360001,79.162224,2674515
2007-10-19,94.220001,98.800003,93.620003,94.360001,76.722969,2311415
2007-10-22,96,96,91.599998,95.190002,77.397827,1616095
2007-10-23,97,105.400002,96.400002,102.779999,83.56916,5148445
2007-10-24,104,104.989998,100.860001,102.540001,83.374031,3498245
2007-10-25,102.199997,106.599998,101.019997,104.660004,85.097763,6038120
2007-10-26,103,107.599998,102.010002,104.82,85.227867,4228725
2007-10-29,108,110,104.900002,107.809998,87.658981,7900530
2007-10-30,106.610001,108.199997,100.879997,102.169998,83.073181,15676425
2007-10-31,102.199997,106,100.019997,104.989998,85.366081,4899950
2007-11-01,104.989998,109.599998,104.989998,107.25,87.203674,9154135
2007-11-02,106,110.800003,104,108.339996,88.089935,5360105
2007-11-05,107.419998,114.400002,107.419998,111.389999,90.569847,6073020
2007-11-06,112,114.400002,107.400002,109.800003,89.277046,4712500
2007-11-07,110,111.980003,108,109.660004,89.163216,3137750
2007-11-08,109,109.599998,106,106.440002,86.545059,1219760
2007-11-12,104.800003,108,101.599998,107.519997,87.423195,2218170
2007-11-13,107,110.080002,106.010002,109.730003,89.220123,2400820
2007-11-14,110,121.989998,110,120.32,97.830719,10150555
2007-11-15,120.199997,124,117,118.669998,96.489128,4763710
2007-11-16,118,121.989998,116,120.510002,97.985214,2431310
2007-11-19,123.599998,126.5,121,122.559998,99.652039,5449070
2007-11-20,120.019997,124,115.82,117.779999,95.76548,3311160
2007-11-21,115.220001,118.959999,110,110.610001,89.935638,2749540
2007-11-22,110.610001,118.800003,108,114.739998,93.293694,3758920
2007-11-23,118,120.199997,110.599998,116.360001,94.610893,5229950
2007-11-26,117,121.989998,117,119.910004,97.497353,2573960
2007-11-27,118.199997,120.400002,116.800003,119.690002,97.318481,2406700
2007-11-28,120.400002,121.699997,116.010002,116.529999,94.749115,2030095
2007-11-29,117.599998,120,117.599998,118.540001,96.38343,2231060
2007-11-30,119,124,119,120.889999,98.294189,3407855
2007-12-03,124,128,121.629997,125.639999,102.156334,4225420
2007-12-04,126.900002,132.399994,126.199997,128.779999,104.709457,5510730
2007-12-05,128,130,127,128.899994,104.807014,2257530
2007-12-06,128,131.600006,124.019997,125.889999,102.359619,1853770
2007-12-07,128,129,123.199997,126.669998,102.993828,1731395
2007-12-10,128,131.399994,124,130.509995,106.116081,2308360
2007-12-11,130.410004,135.179993,130.399994,133.630005,108.652931,5080470
2007-12-12,133,137,130,133.899994,108.872444,4960720
2007-12-13,134,140,134,137.610001,111.889008,4937830
2007-12-14,138.199997,139.399994,134.820007,135.960007,110.547417,2231705
2007-12-17,136,136,128,128.949997,104.847672,1398130
2007-12-18,133.940002,133.940002,125.279999,127,103.262161,1230160
2007-12-19,128,129.600006,123,124.860001,101.522133,1351720
2007-12-20,124.300003,126.800003,123.050003,124.309998,101.074951,1324265
2007-12-24,125.800003,134.600006,125.800003,132.899994,108.059357,2540980
2007-12-26,133,134.800003,130.699997,133.660004,108.67733,2203485
2007-12-27,133.009995,134,128.429993,132.070007,107.384529,2700565
2007-12-28,133,135.800003,130.399994,134.490005,109.352188,2821195
2007-12-31,132,136.779999,131.800003,132.899994,108.059357,2475815
2008-01-01,133.399994,136.399994,132.419998,134.259995,109.165161,1696025
2008-01-02,134.600006,143.990005,134.600006,142.270004,115.678024,6694835
2008-01-03,141.779999,144,138.020004,140.460007,114.206314,2991640
2008-01-04,141.600006,142.899994,139.199997,139.910004,113.759125,1650965
2008-01-07,136.399994,140.380005,136.399994,137.729996,111.98658,2348960
2008-01-08,139.800003,140.160004,134.600006,136.470001,110.96209,2298640
2008-01-09,136.979996,136.979996,132.399994,133.850006,108.831818,3734205
2008-01-10,134.960007,136,127.599998,130.119995,105.798981,2955285
2008-01-11,131.600006,131.990005,127,130.740005,106.303108,1855400
2008-01-14,131.800003,134.580002,130.199997,132.979996,108.124413,2651440
2008-01-15,133,137.399994,132,132.850006,108.018723,1743725
2008-01-16,132.850006,132.940002,126.599998,129.089996,104.961502,3054080
2008-01-17,130,133.300003,128.410004,132.070007,107.384529,2054145
2008-01-18,130.020004,132.399994,125.239998,128.369995,104.376076,5665460
2008-01-21,128,128,112.199997,120.629997,98.082787,2808055
2008-01-22,118,136,97.400002,114,92.692009,1728905
2008-01-23,110,128,110,120.029999,97.594933,3031115
2008-01-24,121.199997,127,117.599998,123.82,100.676521,3309515
2008-01-25,125,134.399994,125,133.570007,108.604149,3057930
2008-01-28,131.029999,138,123,136.889999,111.303581,2514945
2008-01-29,137.600006,139.800003,130,133.190002,108.295166,4016380
2008-01-30,133.399994,135,130.199997,134.149994,109.075706,3958680
2008-01-31,135,138,127.599998,129.270004,105.107872,5643675
2008-02-01,130,132.479996,124.400002,129.779999,105.522537,1594430
2008-02-04,131.399994,142,131.399994,140.320007,114.092491,3727320
2008-02-05,141,142.800003,137.399994,138.960007,112.986679,2578430
2008-02-06,134.990005,137.740005,130.410004,132.979996,108.124413,2704660
2008-02-07,134.399994,135.160004,124.400002,126.169998,102.58728,3139435
2008-02-08,126.199997,128.399994,122.410004,126.860001,103.148315,3542380
2008-02-11,126,127.800003,118.599998,121.830002,99.058495,2435335
2008-02-12,123.800003,127.199997,117.400002,119.580002,97.229042,2240765
2008-02-13,119.519997,123.389999,119.209999,120.470001,97.95269,1823505
2008-02-14,123.800003,134,122.699997,123.910004,100.74971,2261460
2008-02-15,122,124.980003,120.400002,124.220001,101.001762,1725840
2008-02-18,125,127.5,123.050003,124.040001,100.855415,1695315
2008-02-19,125.980003,126.199997,123.199997,124.629997,101.335136,2272560
2008-02-20,122.790001,124.400002,121.260002,122.669998,99.74147,2580465
2008-02-21,124,125,110.239998,116.510002,94.732864,4859665
2008-02-22,115,117.089996,113.199997,115.769997,94.131172,2693685
2008-02-25,117,117.599998,112.510002,116.07,94.375107,1674210
2008-02-26,116,118.190002,116,117.139999,95.24511,1073040
2008-02-27,123.940002,123.940002,118,119.510002,97.172119,2956295
2008-02-28,119.190002,119.800003,114.199997,115.089996,93.578278,4107730
2008-02-29,115.199997,122.959999,108.400002,120.669998,98.115303,8414435
2008-03-03,117.800003,117.800003,108,109.029999,88.650963,5561185
2008-03-04,109.660004,111.779999,100.599998,103.610001,84.244034,4905605
2008-03-05,105,107.199997,100.459999,104.43,84.910767,5972835
2008-03-07,102,104.199997,98.099998,99.720001,81.081116,2752160
2008-03-10,99.720001,105.18,96.599998,102.220001,83.113831,3575240
2008-03-11,101.599998,105.779999,100.199997,101.690002,82.682899,4980520
2008-03-12,104.400002,105.559998,97.400002,98.800003,80.333076,4389375
2008-03-13,98,98,92.199997,95.190002,77.397827,2662035
2008-03-14,95.199997,97.599998,92.800003,94.349998,76.714828,3285370
2008-03-17,93,93.400002,88.800003,91.870003,74.69838,3320955
2008-03-18,91.800003,93.099998,90.199997,92.169998,74.942299,4271460
2008-03-19,93.720001,96.980003,88.650002,92.300003,75.048012,4244895
2008-03-24,92.599998,97.769997,91.400002,96.940002,78.82074,2368730
2008-03-25,98,103.199997,98,101.779999,82.756073,2798515
2008-03-26,102,106.400002,100.400002,104.379997,84.870102,3540945
2008-03-27,103.099998,106.400002,102.400002,104.650002,85.089653,2997545
2008-03-28,105.199997,106.800003,99.629997,106.059998,86.236084,4162000
2008-03-31,104.199997,105,100,102.050003,82.975616,3152280
2008-04-01,103.599998,103.599998,98.019997,99.720001,81.081116,2367370
2008-04-02,111.459999,111.459999,100.099998,100.93,82.064934,1604230
2008-04-03,101.400002,101.959999,94.849998,100.32,81.568962,2468855
2008-04-04,102,102,97.400002,98.279999,79.910271,3321220
2008-04-07,98,103.959999,96.419998,102.75,83.544769,3074985
2008-04-08,102.599998,103.800003,100.599998,102.980003,83.731789,2441800
2008-04-09,102.800003,104.779999,101.050003,103.650002,84.276558,2378210
2008-04-10,103.599998,104.400002,100.029999,101.43,82.471489,2118865
2008-04-11,101.959999,102.949997,101.040001,101.82,82.788597,1233930
2008-04-15,102,104.580002,100.449997,103.900002,84.47982,1048870
2008-04-16,104.599998,105.379997,104,104.459999,84.935143,1051125
2008-04-17,103,107.360001,103,105.599998,85.862068,1730855
2008-04-21,105,108.199997,104.199997,107.870003,87.707787,1367095
2008-04-22,107.870003,109.18,106.43,108.050003,87.854141,1285805
2008-04-23,106.040001,109,106.040001,108.599998,88.301338,2047600
2008-04-24,109,109.959999,105.800003,108.650002,88.341995,2155320
2008-04-25,109,112.360001,108.099998,111.339996,90.529198,1775815
2008-04-28,111.400002,111.900002,109.080002,110.699997,90.008835,594680
2008-04-29,110.010002,116,109.199997,113.010002,91.887054,3523815
2008-04-30,114.779999,115.199997,109.43,110.080002,89.504707,1887405
2008-05-02,113,113.389999,107.610001,108.339996,88.089935,3785035
2008-05-05,109.779999,109.779999,105.220001,106.080002,86.252365,1757340
2008-05-06,106,107.690002,104.400002,107.260002,87.2118,2244530
2008-05-07,106.400002,108.779999,105.699997,107.889999,87.724037,1280585
2008-05-08,105,107.800003,104.199997,106.43,86.536942,2015465
2008-05-09,106,106.400002,100.019997,101.239998,82.317009,3481500
2008-05-12,101.199997,105,99.599998,103.470001,84.130196,1433345
2008-05-13,104,105.589996,97.599998,99.43,80.845322,1653760
2008-05-14,99.5,102.18,98.400002,101.68,82.674767,2614835
2008-05-15,102.800003,107.980003,100,107.43,87.350021,14680535
2008-05-16,111.989998,114.959999,108,114.370003,92.992859,13559435
2008-05-20,110.269997,113.989998,110.269997,113.279999,92.106583,1949690
2008-05-21,112,112.400002,109.599998,111.639999,90.773125,2359250
2008-05-22,111,111,106.5,107.489998,87.398804,3686335
2008-05-23,107.400002,108.779999,102.040001,102.830002,83.609825,2495730
2008-05-26,102.400002,102.400002,99.199997,100.160004,81.438873,2607415
2008-05-27,100.599998,104,97.449997,98.169998,79.820839,3708860
2008-05-28,99.019997,104,98.010002,101.849998,82.812988,2140595
2008-05-29,101.559998,102.400002,98.629997,99.959999,83.405411,3754550
2008-05-30,100.260002,101.379997,96.25,97.410004,81.277718,2310870
2008-06-02,98,99.779999,95.059998,95.940002,80.05117,2951695
